,bnum,condition,base_abundance,halflife_minutes,gene_name
1840,b2465,wt_plusrif,0.0008087023255723515,29.382475452683863,tktB
1841,b4426,wt_plusrif,2.011007992157001e-06,28.4131119389183,mcaS
1842,b3280,wt_plusrif,1.7116294335450757e-05,63.08780398779053,yrdB
1843,b2661,wt_plusrif,0.00027582237258039677,25.112884259787812,gabD
1844,b3563,wt_plusrif,8.077706926319042e-07,4.131744449039509,yiaB
1845,b3661,wt_plusrif,3.5942647049847414e-05,25.217013081208083,nlpA
1846,b0490,wt_plusrif,1.6116800656664199e-06,10.265514184218313,fetA
1847,b4511,wt_plusrif,1.6348321318387794e-05,62.96643268915641,ybdZ
1848,b3871,wt_plusrif,0.00026424389536274374,37.83018090187265,bipA
1849,b1690,wt_plusrif,2.191699899053613e-06,31.75698370940694,ydiM
1850,ERCC-00130,wt_plusrif,0.014058642346745764,26869720.0,unknown
1851,b4185,wt_plusrif,1.8393498313516366e-06,44.411989057037815,yjfM
1852,b2130,wt_plusrif,2.1750722706719878e-05,49.21492017110882,yehY
1853,b1168,wt_plusrif,1.204709147717566e-05,8.084225978623417,pdeG
1854,b1882,wt_plusrif,2.6635944475434073e-06,16.46684535122164,cheY
1855,b0286,wt_plusrif,1.4484138032180453e-05,9.068916747152693,paoA
1856,b0347,wt_plusrif,8.29813951271079e-06,20.208253805645494,mhpA
1857,b1858,wt_plusrif,3.8181902816792055e-05,18.696049880267214,znuC
1858,b4075,wt_plusrif,7.981276329773123e-07,2052.061285666882,nrfF
1859,b2804,wt_plusrif,1.5075700342685824e-05,17.246225592731008,fucU
1860,b1330,wt_plusrif,7.304244701884828e-06,55.213603838105946,ynaI
1861,b2394,wt_plusrif,2.5596637733524955e-05,90.5189765580027,insL3
1862,b4424,wt_plusrif,1.4821328573900786e-06,44.705132426942164,rdlC
1863,b2106,wt_plusrif,3.420755645602603e-05,20.36334141182167,rcnA
1864,b3126,wt_plusrif,2.8134522756894916e-06,29.769607232348523,garL
1865,b2217,wt_plusrif,0.0002066979789210607,26.310529562835228,rcsB
1866,b2164,wt_plusrif,7.712020756021813e-06,34.34675456185828,psuT
1867,b1003,wt_plusrif,0.0003883950211454502,14.71673478692362,yccJ
1868,b1104,wt_plusrif,2.6657665695815958e-05,35.897302008822564,ycfL
1869,b3242,wt_plusrif,1.6264511054020552e-06,44.014565690081504,aaeX
1870,b1549,wt_plusrif,2.978065735996169e-07,50.04010768834313,ydfO
1871,b4503,wt_plusrif,5.298555839888371e-06,13.823264537766057,yafF
1872,b0588,wt_plusrif,9.536401272443572e-06,35.11880539812343,fepC
1873,b1634,wt_plusrif,1.6145885306614356e-05,77.42303536272857,dtpA
1874,b4487,wt_plusrif,5.858415410074575e-06,12.650980388687035,yjdP
1875,b1840,wt_plusrif,1.4227636290453152e-05,56.750142528121266,yebZ
1876,b0512,wt_plusrif,4.17971598299782e-06,21.86231797461114,allB
1877,b0563,wt_plusrif,8.017855312805287e-08,60.25739492792767,tfaX
1878,b2248,wt_plusrif,2.7778682755738575e-06,16.843204850390777,yfaX
1879,b3927,wt_plusrif,9.931782124000547e-06,28.57192554482526,glpF
1880,b1051,wt_plusrif,9.537087529401272e-05,17.27088915617508,msyB
1881,b0338,wt_plusrif,1.6158115883444933e-06,45.66176945786244,cynR
1882,b1472,wt_plusrif,9.605079819847334e-07,2.109989806328561,yddL
1883,b1719,wt_plusrif,0.0008655964079700159,20.530614333716677,thrS
1884,b2619,wt_plusrif,2.1828388517461216e-05,34.15626588912112,ratA
1885,b1533,wt_plusrif,4.911272696846509e-05,28.460469181104326,eamA
1886,b4658,wt_plusrif,7.542661859464859e-05,7.749496578251258,unknown
1887,b3512,wt_plusrif,1.3908448894617985e-06,54.44348608648136,gadE
1888,b4042,wt_plusrif,2.9390106346850046e-05,14.236657728166778,dgkA
1889,b2123,wt_plusrif,2.915292454392323e-06,178.33027406814804,yehR
1890,b1264,wt_plusrif,0.003327103337361067,27.97149203904816,trpE
1891,b4270,wt_plusrif,1.4081603312006724e-06,122.53635281409193,leuX
1892,b3124,wt_plusrif,2.2185377076604125e-05,11.982613187719057,garK
1893,b2099,wt_plusrif,5.201627943659657e-06,41.426911201428766,yegU
1894,b3902,wt_plusrif,1.9425187602108328e-06,14.152281746933319,rhaD
1895,b2207,wt_plusrif,1.0155178120585332e-05,163760.57028218533,napD
1896,b1286,wt_plusrif,5.254645659347734e-05,188.78814529861884,rnb
1897,b3746,wt_plusrif,0.00011805308101466416,22.412543005387455,ravA
1898,b4063,wt_plusrif,9.319251180660237e-06,12.436233334086165,soxR
1899,b4322,wt_plusrif,0.0001749886885750773,25.85110571253566,uxuA
1900,b2766,wt_plusrif,2.906036471528948e-06,39.333492140445024,ygcN
1901,b3551,wt_plusrif,7.165489477470152e-05,38.93550063409504,bisC
1902,b2577,wt_plusrif,3.628179963283861e-05,45.688375201932985,yfiE
1903,b2209,wt_plusrif,3.1608887119254812e-06,19.467659709030464,eco
1904,b0484,wt_plusrif,0.00043428080513767864,15.091013953809025,copA
1905,b3602,wt_plusrif,3.741562241135292e-05,19.925460963622474,yibL
1906,b3484,wt_plusrif,7.466751294348329e-07,16.25796207543541,yhhI
1907,b4137,wt_plusrif,6.952253757438959e-06,33.80828972072848,cutA
1908,b0874,wt_plusrif,1.2194065181960244e-05,164.82548539100057,lysO
1909,b2668,wt_plusrif,1.6798946493157966e-05,18.626622033186493,ygaP
1910,b0032,wt_plusrif,1.0965277551599077e-05,195.11819877319056,carA
1911,b1853,wt_plusrif,2.9509238676907856e-05,23.349712258885027,yebK
1912,b4632,wt_plusrif,8.085846950982143e-07,12.186346701076028,ylbI
1913,b3164,wt_plusrif,0.00032010527993257435,28.86020087674888,pnp
1914,b1033,wt_plusrif,0.00010928448170538785,27.85081490860865,ghrA
1915,b4624,wt_plusrif,3.1879204344673307e-06,27.85376167392824,ryjB
1916,b3619,wt_plusrif,0.00015873070217976122,20.609134467448488,rfaD
1917,b3968,wt_plusrif,0.001894145142895268,118.3758245142681,rrsB
1918,b0192,wt_plusrif,5.6796227404440144e-05,29.727988820320732,nlpE
1919,b2652,wt_plusrif,3.562948585707574e-07,5.884419148831189,ileY
1920,b2968,wt_plusrif,5.321079928518387e-06,22.24335001199741,yghD
1921,b4622,wt_plusrif,5.743538507311304e-07,25.295397778115852,ytcA
1922,b3163,wt_plusrif,0.0001677881295747371,12.883534270075245,nlpI
1923,b1443,wt_plusrif,5.1438974588563875e-06,421.6314523552725,ydcV
1924,ERCC-00012,wt_plusrif,2.143540919721627e-06,244.62628196385054,unknown
1925,b0456,wt_plusrif,4.1182003296698594e-05,11.89845639849907,ybaA
1926,b1923,wt_plusrif,5.748970843159491e-05,18.42675042482337,fliC
1927,b0697,wt_plusrif,8.67039073522634e-06,26.348766543207052,kdpB
1928,b0629,wt_plusrif,5.106901312207865e-06,33.96702601756694,ybeF
1929,b1083,wt_plusrif,2.5052008425532807e-05,17.821525500960146,flgL
1930,b1217,wt_plusrif,2.7722086616523717e-05,15.111221104604198,chaB
1931,b4196,wt_plusrif,4.060285132931605e-06,27.92462965124738,ulaD
1932,b0331,wt_plusrif,2.192411503151133e-05,163801.1278113682,prpB
1933,b0367,wt_plusrif,6.380961906088773e-06,29.522920972293402,tauC
1934,b2378,wt_plusrif,6.678139947807452e-06,25.097819024107185,lpxP
1935,b1968,wt_plusrif,4.8218936519773425e-06,40.43374149264624,hprS
1936,b1279,wt_plusrif,3.297914347643091e-05,20.41444762779212,lapA
1937,b0960,wt_plusrif,2.384155314233387e-05,33.624585230021616,yccS
1938,b0233,wt_plusrif,4.983149238820456e-06,20.18080791798267,yafO
1939,b1057,wt_plusrif,1.2002359866519755e-05,41.9191949288995,yceJ
1940,b1877,wt_plusrif,4.970324651269224e-07,83.85019131503036,yecT
1941,b0947,wt_plusrif,9.022507040601503e-05,44.433156613572166,ycbX
1942,b1891,wt_plusrif,9.81787182572232e-05,198.1740710859465,flhC
1943,b2107,wt_plusrif,4.029812638280889e-05,46.71928925667143,rcnB
1944,b2821,wt_plusrif,0.00012741995767747186,52.90475398412756,ptrA
1945,b3702,wt_plusrif,7.581963343823234e-05,29.84445280314958,dnaA
1946,b4378,wt_plusrif,1.2196378594793655e-05,43.58467916671141,yjjV
1947,b2852,wt_plusrif,5.580004724019057e-07,102.21609333189615,ygeH
1948,b0167,wt_plusrif,0.0003615242590599647,34.0924347588258,glnD
1949,b0445,wt_plusrif,1.620207155138874e-05,17.598722269064098,ybaE
1950,b1305,wt_plusrif,9.794331096499687e-05,106.17679207237943,pspB
1951,b0029,wt_plusrif,3.271702643461869e-05,93.14967239779071,ispH
1952,b2676,wt_plusrif,1.7208351298055592e-05,96.2173450527706,nrdF
1953,ERCC-00143,wt_plusrif,3.5421983612086043e-06,20440.1844060528,unknown
1954,b2880,wt_plusrif,3.6785257270537708e-06,49.341998322906846,ygfM
1955,b0760,wt_plusrif,2.0634865403292297e-05,31.249351283937564,modF
1956,b3965,wt_plusrif,6.562726139124144e-05,13.092752025569458,trmA
1957,b0909,wt_plusrif,2.1639194173538113e-06,36.0887028933115,ycaL
1958,b1952,wt_plusrif,4.479164900103888e-06,10.93562821410782,dsrB
1959,b3879,wt_plusrif,4.766026017464619e-06,27.417093890337558,yihR
1960,b0633,wt_plusrif,0.00019909433518069657,29.96187217772371,rlpA
1961,b1811,wt_plusrif,1.3977990496316485e-05,51.4533644762562,yoaH
1962,b4634,wt_plusrif,3.3137342729120257e-06,8.317828813172719,aaaD
1963,b1446,wt_plusrif,6.270719659097556e-05,10.946098117007956,ydcY
1964,b1835,wt_plusrif,1.1697308234574109e-05,60.016977617128,rsmF
1965,b4267,wt_plusrif,1.3922844812270162e-06,31.892450034921936,idnD
1966,b0971,wt_plusrif,8.912303558852111e-07,178.43153998989612,serT
1967,b0890,wt_plusrif,0.00022460523370282235,48.04225739061347,ftsK
1968,b2359,wt_plusrif,1.1226940773916325e-06,147.8523563633997,yfdP
1969,b2111,wt_plusrif,5.333886687925464e-07,14.684919027167645,yehD
1970,ERCC-00019,wt_plusrif,1.661353381742931e-05,81880.86786605824,unknown
1971,b1415,wt_plusrif,1.7265709155816286e-05,42.9362938738685,aldA
1972,b1679,wt_plusrif,3.637237121543371e-05,55.14685769048809,sufE
1973,b1971,wt_plusrif,0.00012904487114098466,24.95645115306979,msrP
1974,b2325,wt_plusrif,3.973892676658548e-06,44.25711767066247,yfcL
1975,b1006,wt_plusrif,0.0011432385746309496,285.47389403944686,rutG
1976,b2174,wt_plusrif,1.6206498533589824e-06,50.90864490089597,lpxT
1977,b3482,wt_plusrif,1.752066546056676e-05,12.665540685571493,rhsB
1978,b0975,wt_plusrif,4.956787999541308e-06,10.49838897287899,hyaD
1979,b3932,wt_plusrif,0.00019114205669473928,14.379230398365648,hslV
1980,b1020,wt_plusrif,0.000205298685293665,19.51651080692865,phoH
1981,b2441,wt_plusrif,0.00015224004184183243,15.039288871480537,eutB
1982,b0035,wt_plusrif,6.116847621777131e-07,36.84193519014234,caiE
1983,b2563,wt_plusrif,1.1243814471902843e-05,31.080436030104053,acpS
1984,b3459,wt_plusrif,4.426636236563209e-06,42.19611985712183,panZ
1985,b2724,wt_plusrif,8.697813343030765e-07,4960.023627028493,hycB
1986,b1434,wt_plusrif,4.177911520300047e-06,21.752325890833298,sutR
1987,b2782,wt_plusrif,1.5786549533566592e-05,163800.91066002878,mazF
1988,b0520,wt_plusrif,3.7719460379518654e-06,49.323271998754265,ylbF
1989,b2726,wt_plusrif,5.32861450371934e-06,40880.241357808234,hypA
1990,b1442,wt_plusrif,1.646844466843878e-05,50.413952771935804,ydcU
1991,b2854,wt_plusrif,5.21823235684152e-07,2.7345524131844967,pbl
1992,b0274,wt_plusrif,6.827311479524958e-06,12.078914594135144,insB3
1993,b4073,wt_plusrif,1.3916627854817353e-06,75.72083794047846,nrfD
1994,b3213,wt_plusrif,0.0014769674654316462,64.66407990863617,gltD
1995,b0063,wt_plusrif,8.619295362995638e-06,13.141705889508643,araB
1996,b2464,wt_plusrif,0.0004342118304143041,18.485687364951385,talA
1997,b2181,wt_plusrif,7.311971522382318e-05,13.489409976358278,yejG
1998,b2686,wt_plusrif,1.4825505422596273e-05,15.175477539683161,emrB
1999,ERCC-00013,wt_plusrif,1.5854214796416323e-06,10200.096258452828,unknown
2000,b1512,wt_plusrif,2.8180285071474027e-05,19.664009463113135,lsrR
2001,b0687,wt_plusrif,7.21858920749797e-05,22.059504964692184,seqA
2002,b3708,wt_plusrif,3.896997263813254e-06,11.044964669614252,tnaA
2003,b0056,wt_plusrif,6.4690716330059245e-06,29.370122060696474,yabP
2004,b0325,wt_plusrif,0.00020276562702372666,21.956919634172696,yahK
2005,b2154,wt_plusrif,8.301615322751755e-06,123.83124358965722,yeiG
2006,b3133,wt_plusrif,4.4541100286057385e-06,5.341288000333077,agaV
2007,b1942,wt_plusrif,4.0642333072097403e-07,2166.6231611877224,fliJ
2008,b4108,wt_plusrif,6.899392980040395e-06,20.382729100713554,yjdM
2009,b1138,wt_plusrif,5.376028699067102e-07,152.71726335065273,ymfE
2010,b2402,wt_plusrif,1.9626914803486877e-05,22.150848669179087,valX
2011,b1376,wt_plusrif,4.108107327970549e-05,24.198785177799426,uspF
2012,b2142,wt_plusrif,3.8036365135741385e-05,8.746610898791728,yohK
2013,b0756,wt_plusrif,9.773124302821187e-05,14.727368200921779,galM
2014,b2682,wt_plusrif,1.6197268259068704e-05,62.88518268088969,ygaZ
2015,b3068,wt_plusrif,1.4930152802978569e-05,15.310850477260226,mug
2016,b3524,wt_plusrif,0.00014963880578153073,14.114049743724117,yhjG
2017,b4757,wt_plusrif,3.753770106107435e-07,2.109023470374837,ysdD
2018,b1941,wt_plusrif,2.1629724285786686e-06,68.09541955013466,fliI
2019,b1071,wt_plusrif,9.9792209556811e-06,10.76730314139412,flgM
2020,b4019,wt_plusrif,9.960104185378743e-05,40.86386872161344,metH
2021,b4140,wt_plusrif,2.2996946411426917e-05,1195.2832624824619,fxsA
2022,b1119,wt_plusrif,9.075886637057103e-05,29.74622452188339,nagK
2023,b0799,wt_plusrif,5.077792380016917e-05,26.52790535950782,dinG
2024,b3053,wt_plusrif,0.00011981164176165331,36.39762409232235,glnE
2025,b4181,wt_plusrif,6.526855104380938e-07,1.982670936012028,yjfI
2026,b3480,wt_plusrif,4.788302476048328e-06,24.953321848924634,nikE
2027,b0999,wt_plusrif,5.296554911540731e-05,12.799310042949127,cbpM
2028,b4026,wt_plusrif,1.259446739388475e-06,104.12064393739234,yjbE
2029,b3492,wt_plusrif,2.60626029431828e-05,14.852122095340318,yhiN
2030,b0906,wt_plusrif,4.3652058439806315e-06,9.637421510540277,ycaP
2031,b1179,wt_plusrif,4.530436679354008e-05,22.076648066704156,ycgL
2032,b2810,wt_plusrif,3.059149893493598e-05,25.56950863129406,csdA
2033,b4206,wt_plusrif,0.00010829740578368833,9.07527506428361,ytfB
2034,b1689,wt_plusrif,1.0364132911896047e-06,66.27897602495791,ydiL
2035,b1859,wt_plusrif,3.857050379864272e-05,28.93828379420639,znuB
2036,b4410,wt_plusrif,2.443513573036738e-06,43.23528302960839,ecnA
2037,b2374,wt_plusrif,2.277570712467908e-06,21.05443933058524,frc
2038,b2240,wt_plusrif,1.592108428202124e-05,9.548916467791429,glpT
2039,b2273,wt_plusrif,2.381512982175871e-07,28.60579965346875,yfbN
2040,b1798,wt_plusrif,3.756263339828665e-06,52.25088394371355,leuE
2041,b2581,wt_plusrif,0.00018623096741769672,25.54039907094967,yfiF
2042,b4029,wt_plusrif,1.132556565530952e-05,35.197281604199084,yjbH
2043,b1521,wt_plusrif,1.2063689199207776e-05,26.6727626895983,uxaB
2044,b2166,wt_plusrif,8.824037136663965e-07,6.859872906373923,psuK
2045,b0965,wt_plusrif,4.12147422988569e-05,19.194434016880237,yccU
2046,b3418,wt_plusrif,9.292722562604259e-05,28.585041156252714,malT
2047,b4059,wt_plusrif,4.998673419611091e-05,8.694474708925725,ssb
2048,b0094,wt_plusrif,0.00014116948607490875,47.49360746662408,ftsA
2049,b4060,wt_plusrif,7.154286089620011e-05,25.142983204279783,yjcB
2050,b2905,wt_plusrif,8.933359151128554e-05,26.216685170193742,gcvT
2051,b4158,wt_plusrif,2.075760942291953e-06,93.86686347234655,yjeO
2052,b2908,wt_plusrif,0.00019378446562321196,17.317398618746022,pepP
2053,b3248,wt_plusrif,4.9862670885154476e-05,11.775077127303547,yhdE
2054,b3947,wt_plusrif,5.203640357694223e-06,15.121540210806758,ptsA
2055,b0298,wt_plusrif,7.427643639486647e-06,21.71159190445516,insE1
2056,b1757,wt_plusrif,1.0205144103470352e-05,19.51710710874835,ynjE
2057,b4278,wt_plusrif,8.500353443427988e-06,31.004140620200236,insG
2058,b3029,wt_plusrif,4.712031769507897e-05,11.60174062847755,ygiN
2059,b1021,wt_plusrif,3.732524589541261e-06,40.74118859371664,pgaD
2060,b1547,wt_plusrif,3.522517444699729e-06,16.77465235205538,stfQ
2061,b1813,wt_plusrif,1.5881756211187378e-05,22.804913780727052,nudL
2062,b1755,wt_plusrif,5.263681756398444e-06,76.68041148768482,ynjC
2063,b2203,wt_plusrif,1.635399010629738e-06,7.8904961344639295,napB
2064,b0143,wt_plusrif,5.411810307859193e-05,39.15674936414286,pcnB
2065,b2930,wt_plusrif,6.927790125745081e-06,24.649221951937523,yggF
2066,b0078,wt_plusrif,7.637001679103884e-05,65.94589080287369,ilvH
2067,ERCC-00062,wt_plusrif,3.113114647478161e-05,163801.60347743361,unknown
2068,b2958,wt_plusrif,4.595782104685882e-05,23.525004077264235,yggN
2069,b0907,wt_plusrif,0.000515165822086497,39.392230946569654,serC
2070,b4539,wt_plusrif,3.0727875361208336e-05,20.342426882748814,yoeB
2071,b1801,wt_plusrif,2.6623660657666793e-06,43.531233917893864,yeaV
2072,b1137,wt_plusrif,4.885537349165712e-07,815.1150379888157,ymfD
2073,b2097,wt_plusrif,9.043119698553989e-05,91.95299201470633,fbaB
2074,b0175,wt_plusrif,7.682406519262806e-05,26.75956466792777,cdsA
2075,b3165,wt_plusrif,2.8606153043829e-05,21.12119017529101,rpsO
2076,b0550,wt_plusrif,1.239975699950011e-06,4.845890317255348,rusA
2077,b3176,wt_plusrif,0.00026344016881674047,23.201471798551413,glmM
2078,b1383,wt_plusrif,3.8146772558764867e-06,18.864771559223083,ydbL
2079,b2163,wt_plusrif,6.116971729534587e-07,50.107034899758986,yeiL
2080,b3440,wt_plusrif,4.355105709303727e-05,23.388835733229257,yhhX
2081,b0770,wt_plusrif,1.950729865839131e-06,18.703276109366964,ybhI
2082,b4008,wt_plusrif,2.0622126504544326e-06,1271.586190898723,gltV
2083,b4408,wt_plusrif,5.94051453528461e-05,3.5855974712237004,csrB
2084,b1527,wt_plusrif,2.6363834527867403e-06,25.809236995053777,yneK
2085,b2540,wt_plusrif,5.1081916218643536e-06,41.50585839010926,hcaC
2086,b4733,wt_plusrif,2.17431814930622e-07,809.049736658243,ylcJ
2087,b3743,wt_plusrif,4.7897948319967704e-06,20.46015981700518,asnC
2088,b0089,wt_plusrif,6.938010446739845e-05,153.81160608840102,ftsW
2089,b1070,wt_plusrif,6.393904905839939e-06,25.132771883474835,flgN
2090,b1571,wt_plusrif,3.034047942452291e-07,2480.0107891624257,ydfA
2091,b1370,wt_plusrif,1.4846701463510241e-05,26.179116208825512,insH5
2092,b1620,wt_plusrif,1.8215141983435057e-05,33.82229399125149,malI
2093,b0181,wt_plusrif,0.00014348212496173433,32.55124584626512,lpxA
2094,b1909,wt_plusrif,2.33411120466498e-06,57.03737604794155,leuZ
2095,b2013,wt_plusrif,0.00027985661217701696,33.10270346359228,yeeE
2096,b3331,wt_plusrif,2.3263799194724644e-06,36.41344803788478,gspJ
2097,b1453,wt_plusrif,1.110211853756736e-05,24.72138901054107,ansP
2098,b2176,wt_plusrif,1.0092652068999186e-05,18.59303105676273,pdeN
2099,b3396,wt_plusrif,2.62921326395105e-05,53.409557685529855,mrcA
2100,b1263,wt_plusrif,0.004061095674607827,35.08089302700472,trpD
2101,b3774,wt_plusrif,0.0001004972823126802,17.79137359609803,ilvC
2102,b4526,wt_plusrif,1.0946031426626092e-07,0.20717762304713538,ydaE
2103,b4173,wt_plusrif,0.0001916854305907012,32.162150083709754,hflX
2104,b4120,wt_plusrif,1.4262023600389992e-05,39.66488120522965,melB
2105,b4355,wt_plusrif,1.1935642271677176e-05,21.911203311421616,tsr
2106,b2270,wt_plusrif,1.1422569248762831e-05,62.868804561595944,yfbK
2107,b0666,wt_plusrif,9.07253159696245e-06,50.09457940652538,metU
2108,b2844,wt_plusrif,1.0480685407929362e-05,23.928456642770655,yqeF
2109,b0341,wt_plusrif,4.7978863014427285e-06,59.13126363039542,cynX
2110,b4328,wt_plusrif,9.749069287361641e-06,54.85917604644344,iadA
2111,b0237,wt_plusrif,0.00010726535499868518,35.637900849718775,pepD
2112,b3290,wt_plusrif,0.0001110873143970847,11.370564957575413,trkA
2113,b0600,wt_plusrif,3.66302753166353e-05,28.13167324284706,ybdL
2114,b2091,wt_plusrif,6.017963391509808e-06,22.69277654810399,gatD
2115,b1870,wt_plusrif,4.6206104403186825e-05,25.44622905330975,cmoA
2116,b0526,wt_plusrif,4.2310242030642754e-05,24.302360479699324,cysS
2117,b2678,wt_plusrif,4.794310334881581e-06,29.117684087320914,proW
2118,b1654,wt_plusrif,9.519099823139708e-05,29.102504974998535,grxD
2119,b2898,wt_plusrif,0.00031323425667425126,12.070902586943536,ygfZ
2120,b3071,wt_plusrif,3.468180655266964e-05,10.47669404662193,nfeR
2121,b1660,wt_plusrif,1.1071586611807182e-05,53.06689797656886,ydhC
2122,b0759,wt_plusrif,1.9511122691736873e-05,12.496446201847606,galE
2123,b1407,wt_plusrif,4.867728365923878e-06,64.47656774007241,ydbD
2124,b1887,wt_plusrif,1.538176856520988e-06,60.93635014828929,cheW
2125,b0407,wt_plusrif,6.589178530170395e-05,37.73942247137727,yajC
2126,b0373,wt_plusrif,6.083806838923443e-06,34.66018956208901,insE2
2127,b0426,wt_plusrif,0.00014994662337528325,24.292281495958257,yajQ
2128,b1338,wt_plusrif,1.4600679215490745e-05,22.825830418598173,abgA
2129,b2241,wt_plusrif,1.19735484632716e-06,64.33313062863778,glpA
2130,b3074,wt_plusrif,3.1184560357993308e-06,20400.151588595945,ygjH
2131,b4552,wt_plusrif,4.663893355002116e-07,34.61379348548695,unknown
2132,b2732,wt_plusrif,3.049112071735916e-06,20.564363810759467,ygbA
2133,b3252,wt_plusrif,5.026188485143449e-05,13.236645165571051,csrD
2134,b4646,wt_plusrif,5.985636060209452e-07,75.5699338846246,unknown
2135,b3281,wt_plusrif,6.0868884430578335e-05,65.79958496588071,aroE
2136,b0103,wt_plusrif,0.00011531230008210443,19.856091011354497,coaE
2137,b4045,wt_plusrif,7.3334955015826865e-06,36.82313108081336,yjbJ
2138,b4035,wt_plusrif,1.287779827225242e-06,20.326156874407385,malK
2139,b1746,wt_plusrif,0.00021261415579551852,1310690.267225294,astD
2140,b1088,wt_plusrif,0.00016934369165976244,32.39452204257659,yceD
2141,b3952,wt_plusrif,5.403266015154135e-06,21.682705841991915,pflC
2142,b4421,wt_plusrif,1.4009299861074147e-06,96.85884608938356,ldrB
2143,b3486,wt_plusrif,1.4795107567991496e-05,25.99847046667057,rbbA
2144,b1034,wt_plusrif,7.99979536352291e-05,40.52897856566763,ycdX
2145,b4011,wt_plusrif,1.691757303204412e-06,24.667632900056994,yjaA
2146,b2323,wt_plusrif,0.0010567238036995697,18.145669339414937,fabB
2147,b1782,wt_plusrif,1.4697501839435964e-05,51.530938970839394,mipA
2148,b1012,wt_plusrif,0.00657100031129499,9.87863892535629,rutA
2149,b3894,wt_plusrif,0.00010517708062860702,16.436292105048082,fdoG
2150,b2352,wt_plusrif,3.079999583229685e-06,1710.3116825413294,yfdI
2151,b0648,wt_plusrif,1.1712698060357192e-06,41.4782873804578,ybeU
2152,b1604,wt_plusrif,0.00010507940247012013,15.196386183513384,ydgH
2153,b3862,wt_plusrif,2.6149857364246654e-06,16.97096744644812,yihG
2154,b1135,wt_plusrif,3.6012926137175287e-06,146.15940125488683,rluE
2155,b1394,wt_plusrif,1.3911551250973095e-06,65.27083809584038,paaG
2156,b4419,wt_plusrif,3.3576844188149385e-06,300.7982037455118,ldrA
2157,b4351,wt_plusrif,1.6890903203268737e-05,17.24975786694098,mrr
2158,b4416,wt_plusrif,6.42320382760804e-05,6.582942481957581,rybA
2159,b4151,wt_plusrif,1.0952985407736562e-05,17.247529667310676,frdD
2160,b3916,wt_plusrif,0.0004168616976812671,20.278031512819204,pfkA
2161,b2839,wt_plusrif,1.0478943614403519e-05,45.326964931920934,lysR
2162,b0594,wt_plusrif,6.172272791167061e-05,86.30932699700665,entE
2163,ERCC-00165,wt_plusrif,4.181007808353306e-05,1723.4980290707626,unknown
2164,b1337,wt_plusrif,1.3155606493424074e-05,40.1687625068787,abgB
2165,b1199,wt_plusrif,0.000138975769200726,32.96964281555838,dhaL
2166,b2235,wt_plusrif,4.097328255386381e-05,26.880292820330297,nrdB
2167,b4293,wt_plusrif,6.512521927972219e-05,23.195994421390992,fecI
2168,b2490,wt_plusrif,1.6783120296130215e-06,19.034657905683453,hyfJ
2169,b1077,wt_plusrif,1.0557784100965143e-06,4813.2211411133285,flgF
2170,b0055,wt_plusrif,1.640264909717046e-05,36.87052267047101,djlA
2171,b0360,wt_plusrif,1.4376112363955928e-05,9.28983436985539,insC1
2172,b3442,wt_plusrif,1.2280987121948029e-06,25.545141205661338,yhhZ
2173,b0535,wt_plusrif,1.1267513675555145e-06,67.8286574672307,fimZ
2174,b4418,wt_plusrif,8.647761887004815e-06,24.159620598362313,sraB
2175,b0517,wt_plusrif,1.5148013552019164e-06,63.34666033843146,allD
2176,b2279,wt_plusrif,2.2124585750057115e-05,85.77370970103308,nuoK
2177,b1669,wt_plusrif,2.4405949378923662e-05,8.913127351931308,ydhT
2178,b2879,wt_plusrif,3.0725123168147686e-06,64.35238390289891,ssnA
2179,b1904,wt_plusrif,1.1238417277067785e-06,119.65485423404976,yecR
2180,b2283,wt_plusrif,0.0003261468687747251,71.3591963779538,nuoG
2181,b1816,wt_plusrif,5.1906903663920996e-05,29.361385808269482,yoaE
2182,b4082,wt_plusrif,3.4769285739864896e-06,9.078054219574186,mdtN
2183,b0394,wt_plusrif,1.7923580400184905e-05,16.500960976955938,mak
2184,b3398,wt_plusrif,3.5270136058221174e-05,32.20939339522863,igaA
2185,b1488,wt_plusrif,0.00026390859769652675,1638378.5822108074,ddpX
2186,b3888,wt_plusrif,7.535659080888114e-05,33.30124611408472,fabY
2187,b1985,wt_plusrif,9.676141316857898e-05,144.9766621552595,yeeO
2188,b1667,wt_plusrif,4.452939331159687e-05,13.404845463195388,ydhR
2189,b0686,wt_plusrif,3.0167689085542514e-05,23.951647899470053,ybfF
2190,b0530,wt_plusrif,5.836306124812768e-06,17.215552107968623,sfmA
2191,b4647,wt_plusrif,4.6681514152106284e-08,20.00498289859764,unknown
2192,b3713,wt_plusrif,2.8442231139163314e-05,42.846347580915086,yieF
2193,b4439,wt_plusrif,4.397254510971535e-07,5.627900098969297,micF
2194,b1615,wt_plusrif,5.1328159132185945e-06,36.87298137897674,uidC
2195,b1921,wt_plusrif,9.960489270871349e-06,5.484682019964962,fliZ
2196,b0836,wt_plusrif,0.0010827985538583702,37.25144484914413,bssR
2197,b3323,wt_plusrif,3.6003096738856885e-06,20.27272890360579,gspA
2198,b4028,wt_plusrif,6.465300166603008e-07,83.24348598715288,yjbG
2199,b0621,wt_plusrif,3.585519859684082e-06,30.755895940330397,dcuC
2200,b2061,wt_plusrif,4.936999133445111e-07,2.5779090852133804,wzb
